unix,date,symbol,open,high,low,close,Volume ALPHA,Volume USDT,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1694217600000,2023-09-09 00:00:00,ALPHA/USDT,0.084,0.084,0.084,0.084,0,0,0,0,0,0.084
1694131200000,2023-09-08 00:00:00,ALPHA/USDT,0.084,0.084,0.084,0.084,0,0,0,0,0,0.084
1694044800000,2023-09-07 00:00:00,ALPHA/USDT,0.084,0.084,0.084,0.084,99.9999,1190.4761,99.9999,1190.4761,1,0.084
1693958400000,2023-09-06 00:00:00,ALPHA/USDT,0.0847,0.0847,0.0847,0.0847,49.9999,590.3187,49.9999,590.3187,1,0.0847
1693872000000,2023-09-05 00:00:00,ALPHA/USDT,0.0702,0.0702,0.0702,0.0702,7.276,103.6474,6.5236,92.9295,2,0.0702
1693785600000,2023-09-04 00:00:00,ALPHA/USDT,0.0702,0.0702,0.0702,0.0702,0.3476,4.9516,0,0,1,0.0702
1693699200000,2023-09-03 00:00:00,ALPHA/USDT,0.0762,0.0762,0.0762,0.0762,77.5552,1017.7851,0,0,1,0.0762
1693612800000,2023-09-02 00:00:00,ALPHA/USDT,0.075,0.075,0.075,0.075,0,0,0,0,0,0.075
1693526400000,2023-09-01 00:00:00,ALPHA/USDT,0.075,0.075,0.075,0.075,1.0999,14.6666,0,0,1,0.075
1693440000000,2023-08-31 00:00:00,ALPHA/USDT,0.0876,0.0876,0.0876,0.0876,0,0,0,0,0,0.0876
1693353600000,2023-08-30 00:00:00,ALPHA/USDT,0.0876,0.0876,0.0876,0.0876,0,0,0,0,0,0.0876
1693267200000,2023-08-29 00:00:00,ALPHA/USDT,0.0876,0.0876,0.0876,0.0876,8.6552,98.8043,8.6552,98.8043,2,0.0876
1693180800000,2023-08-28 00:00:00,ALPHA/USDT,0.0829,0.0829,0.0829,0.0829,0,0,0,0,0,0.0829
1693094400000,2023-08-27 00:00:00,ALPHA/USDT,0.0829,0.0829,0.0829,0.0829,0,0,0,0,0,0.0829
1693008000000,2023-08-26 00:00:00,ALPHA/USDT,0.0829,0.0829,0.0829,0.0829,0,0,0,0,0,0.0829
1692921600000,2023-08-25 00:00:00,ALPHA/USDT,0.0829,0.0829,0.0829,0.0829,0,0,0,0,0,0.0829
1692835200000,2023-08-24 00:00:00,ALPHA/USDT,0.0829,0.0829,0.0829,0.0829,0.8032,9.6892,0,0,1,0.0829
1692748800000,2023-08-23 00:00:00,ALPHA/USDT,0.0893,0.0893,0.0893,0.0893,0,0,0,0,0,0.0893
1692662400000,2023-08-22 00:00:00,ALPHA/USDT,0.0893,0.0893,0.0893,0.0893,5.3998,60.4692,5.3998,60.4692,1,0.0893
1692576000000,2023-08-21 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.0773
1692489600000,2023-08-20 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.0773
1692403200000,2023-08-19 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.0773
1692316800000,2023-08-18 00:00:00,ALPHA/USDT,0.08,0.1007,0.0728,0.1007,20.0707,262.9206,2.9999,29.7914,3,0.0773
1692230400000,2023-08-17 00:00:00,ALPHA/USDT,0.0901,0.0901,0.0844,0.0844,75.6583,892.6171,0,0,3,0.0847
1692144000000,2023-08-16 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,0,0,0,0,0,0.1025
1692057600000,2023-08-15 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,0,0,0,0,0,0.1025
1691971200000,2023-08-14 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,0,0,0,0,0,0.1025
1691884800000,2023-08-13 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,0,0,0,0,0,0.1025
1691798400000,2023-08-12 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,0,0,0,0,0,0.1025
1691712000000,2023-08-11 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,0,0,0,0,0,0.1025
1691625600000,2023-08-10 00:00:00,ALPHA/USDT,0.1025,0.1025,0.1025,0.1025,4.7153,46.0031,4.7153,46.0031,1,0.1025
1691539200000,2023-08-09 00:00:00,ALPHA/USDT,0.1019,0.1019,0.0923,0.1019,64.2179,635.2936,60.9441,599.8237,5,0.1011
1691452800000,2023-08-08 00:00:00,ALPHA/USDT,0.1018,0.1018,0.1018,0.1018,48.9587,480.9309,48.9587,480.9309,1,0.1018
1691366400000,2023-08-07 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0,0,0,0,0,0.099
1691280000000,2023-08-06 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0,0,0,0,0,0.099
1691193600000,2023-08-05 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0,0,0,0,0,0.099
1691107200000,2023-08-04 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0,0,0,0,0,0.099
1691020800000,2023-08-03 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,3.9999,40.404,0,0,1,0.099
1690934400000,2023-08-02 00:00:00,ALPHA/USDT,0.0995,0.0995,0.0995,0.0995,0,0,0,0,0,0.0995
1690848000000,2023-08-01 00:00:00,ALPHA/USDT,0.1,0.1,0.0995,0.0995,39.1765,393.3525,0,0,2,0.0995
1690761600000,2023-07-31 00:00:00,ALPHA/USDT,0.1,0.1,0.1,0.1,0,0,0,0,0,0.1
1690675200000,2023-07-30 00:00:00,ALPHA/USDT,0.1,0.1,0.1,0.1,22.8075,228.0756,22.8075,228.0756,1,0.1
1690588800000,2023-07-29 00:00:00,ALPHA/USDT,0.0985,0.0985,0.0985,0.0985,0,0,0,0,0,0.0912
1690502400000,2023-07-28 00:00:00,ALPHA/USDT,0.0912,0.0985,0.091,0.0985,42.7801,468.8816,0,0,3,0.0912
1690416000000,2023-07-27 00:00:00,ALPHA/USDT,0.1092,0.1092,0.1092,0.1092,0,0,0,0,0,0.1072
1690329600000,2023-07-26 00:00:00,ALPHA/USDT,0.0963,0.1092,0.0963,0.1092,5.6411,52.7155,4.7798,43.7719,2,0.1072
1690243200000,2023-07-25 00:00:00,ALPHA/USDT,0.0912,0.0912,0.0911,0.0911,18.2615,200.4076,0,0,2,0.0911
1690156800000,2023-07-24 00:00:00,ALPHA/USDT,0.0927,0.0927,0.0927,0.0927,0.1582,1.707,0,0,1,0.0927
1690070400000,2023-07-23 00:00:00,ALPHA/USDT,0.1124,0.1124,0.1124,0.1124,0,0,0,0,0,0.1122
1689984000000,2023-07-22 00:00:00,ALPHA/USDT,0.1124,0.1124,0.1124,0.1124,0,0,0,0,0,0.1122
1689897600000,2023-07-21 00:00:00,ALPHA/USDT,0.1124,0.1124,0.1124,0.1124,0,0,0,0,0,0.1122
1689811200000,2023-07-20 00:00:00,ALPHA/USDT,0.1124,0.1124,0.1124,0.1124,0,0,0,0,0,0.1122
1689724800000,2023-07-19 00:00:00,ALPHA/USDT,0.112,0.1124,0.112,0.1124,11.4855,102.2912,11.4855,102.2912,3,0.1122
1689638400000,2023-07-18 00:00:00,ALPHA/USDT,0.1028,0.1028,0.1028,0.1028,0,0,0,0,0,0.1028
1689552000000,2023-07-17 00:00:00,ALPHA/USDT,0.1028,0.1028,0.1028,0.1028,88.8752,864.5453,88.8752,864.5453,1,0.1028
1689465600000,2023-07-16 00:00:00,ALPHA/USDT,0.1029,0.1029,0.1029,0.1029,1.9206,18.6652,1.9206,18.6652,1,0.1029
1689379200000,2023-07-15 00:00:00,ALPHA/USDT,0.1119,0.1119,0.1119,0.1119,0,0,0,0,0,0.1114
1689292800000,2023-07-14 00:00:00,ALPHA/USDT,0.1079,0.1119,0.1079,0.1119,111.0861,996.434,111.0861,996.434,3,0.1114
1689206400000,2023-07-13 00:00:00,ALPHA/USDT,0.091,0.1078,0.091,0.1078,50,484.3066,37.0475,354.3409,7,0.1033
1689120000000,2023-07-12 00:00:00,ALPHA/USDT,0.0979,0.0979,0.0979,0.0979,2.0764,21.2103,2.0764,21.2103,1,0.0979
1689033600000,2023-07-11 00:00:00,ALPHA/USDT,0.0972,0.0972,0.0972,0.0972,0,0,0,0,0,0.0959
1688947200000,2023-07-10 00:00:00,ALPHA/USDT,0.0972,0.0972,0.0972,0.0972,0,0,0,0,0,0.0959
1688860800000,2023-07-09 00:00:00,ALPHA/USDT,0.095,0.0972,0.095,0.0972,22.1046,230.2977,21.0046,218.7188,4,0.0959
1688774400000,2023-07-08 00:00:00,ALPHA/USDT,0.0986,0.0986,0.0986,0.0986,743.8891,7544.5148,626.4066,6353.0086,7,0.0986
1688688000000,2023-07-07 00:00:00,ALPHA/USDT,0.1,0.1,0.1,0.1,1.1,11,0,0,1,0.1
1688601600000,2023-07-06 00:00:00,ALPHA/USDT,0.113,0.113,0.113,0.113,0.9999,8.8495,0.9999,8.8495,1,0.113
1688515200000,2023-07-05 00:00:00,ALPHA/USDT,0.1054,0.1054,0.1054,0.1054,0,0,0,0,0,0.1091
1688428800000,2023-07-04 00:00:00,ALPHA/USDT,0.1054,0.1054,0.1054,0.1054,0,0,0,0,0,0.1091
1688342400000,2023-07-03 00:00:00,ALPHA/USDT,0.1054,0.1054,0.1054,0.1054,0,0,0,0,0,0.1091
1688256000000,2023-07-02 00:00:00,ALPHA/USDT,0.1054,0.1054,0.1054,0.1054,0,0,0,0,0,0.1091
1688169600000,2023-07-01 00:00:00,ALPHA/USDT,0.1054,0.1054,0.1054,0.1054,0,0,0,0,0,0.1091
1688083200000,2023-06-30 00:00:00,ALPHA/USDT,0.1084,0.1201,0.1,0.1054,141.636,1298.6327,0,0,5,0.1091
1687996800000,2023-06-29 00:00:00,ALPHA/USDT,0.1036,0.1049,0.1036,0.1049,13.5653,129.6737,0,0,2,0.1046
1687910400000,2023-06-28 00:00:00,ALPHA/USDT,0.1,0.107,0.1,0.107,6.4211,61.8544,0,0,4,0.1038
1687824000000,2023-06-27 00:00:00,ALPHA/USDT,0.1286,0.1286,0.1286,0.1286,0,0,0,0,0,0.1252
1687737600000,2023-06-26 00:00:00,ALPHA/USDT,0.1286,0.1286,0.1286,0.1286,0,0,0,0,0,0.1252
1687651200000,2023-06-25 00:00:00,ALPHA/USDT,0.1286,0.1286,0.1286,0.1286,0,0,0,0,0,0.1252
1687564800000,2023-06-24 00:00:00,ALPHA/USDT,0.1286,0.1286,0.1286,0.1286,0,0,0,0,0,0.1252
1687478400000,2023-06-23 00:00:00,ALPHA/USDT,0.1286,0.1286,0.1286,0.1286,0,0,0,0,0,0.1252
1687392000000,2023-06-22 00:00:00,ALPHA/USDT,0.1314,0.1314,0.1144,0.1286,29.1904,233.8322,19.9999,153.8639,4,0.1252
1687305600000,2023-06-21 00:00:00,ALPHA/USDT,0.11,0.11,0.11,0.11,0,0,0,0,0,0.1084
1687219200000,2023-06-20 00:00:00,ALPHA/USDT,0.11,0.11,0.11,0.11,0,0,0,0,0,0.1084
1687132800000,2023-06-19 00:00:00,ALPHA/USDT,0.1037,0.11,0.1037,0.11,55.0746,508.2528,0,0,2,0.1084
1687046400000,2023-06-18 00:00:00,ALPHA/USDT,0.1245,0.1245,0.1245,0.1245,0,0,0,0,0,0.1245
1686960000000,2023-06-17 00:00:00,ALPHA/USDT,0.1245,0.1245,0.1245,0.1245,6.9999,56.2248,6.9999,56.2248,1,0.1245
1686873600000,2023-06-16 00:00:00,ALPHA/USDT,0.1215,0.1215,0.1215,0.1215,4.9999,41.1522,4.9999,41.1522,1,0.1215
1686787200000,2023-06-15 00:00:00,ALPHA/USDT,0.1236,0.1236,0.1236,0.1236,1.1999,9.7087,1.1999,9.7087,1,0.1236
1686700800000,2023-06-14 00:00:00,ALPHA/USDT,0.1195,0.1195,0.1195,0.1195,0,0,0,0,0,0.1252
1686614400000,2023-06-13 00:00:00,ALPHA/USDT,0.1391,0.1769,0.1106,0.1195,212.7274,1711.3734,147.1584,1118.5251,12,0.1252
1686528000000,2023-06-12 00:00:00,ALPHA/USDT,0.0987,0.1099,0.0957,0.1091,848.3115,7921.9118,583.6105,5472.4664,21,0.1071
1686441600000,2023-06-11 00:00:00,ALPHA/USDT,0.0993,0.1047,0.0983,0.0991,34.8447,349.1479,34.8447,349.1479,12,0.0998
1686355200000,2023-06-10 00:00:00,ALPHA/USDT,0.0922,0.1012,0.09,0.0975,1232.3859,13436.716,585.738,6416.0202,17,0.0917
1686268800000,2023-06-09 00:00:00,ALPHA/USDT,0.1165,0.1245,0.1165,0.1245,42.8048,345.3609,39.9999,321.285,4,0.1239
1686182400000,2023-06-08 00:00:00,ALPHA/USDT,0.1326,0.1326,0.1326,0.1326,3.9999,30.1659,0,0,1,0.1326
1686096000000,2023-06-07 00:00:00,ALPHA/USDT,0.1249,0.1382,0.1249,0.138,37.0765,276.3035,18.6368,141.7085,7,0.1343
1686009600000,2023-06-06 00:00:00,ALPHA/USDT,0.1084,0.1084,0.1084,0.1084,1.2729,11.7427,1.2729,11.7427,1,0.1084
1685923200000,2023-06-05 00:00:00,ALPHA/USDT,0.1194,0.1194,0.1194,0.1194,0,0,0,0,0,0.1194
1685836800000,2023-06-04 00:00:00,ALPHA/USDT,0.1195,0.1195,0.1194,0.1194,6.7402,56.4432,0,0,2,0.1194
1685750400000,2023-06-03 00:00:00,ALPHA/USDT,0.1184,0.1184,0.1184,0.1184,1.9928,16.8318,0,0,1,0.1184
1685664000000,2023-06-02 00:00:00,ALPHA/USDT,0.1176,0.1176,0.1176,0.1176,5.6358,47.9238,0,0,1,0.1176
1685577600000,2023-06-01 00:00:00,ALPHA/USDT,0.1221,0.1221,0.1221,0.1221,0,0,0,0,0,0.1207
1685491200000,2023-05-31 00:00:00,ALPHA/USDT,0.1221,0.1221,0.1221,0.1221,0,0,0,0,0,0.1207
1685404800000,2023-05-30 00:00:00,ALPHA/USDT,0.1201,0.1221,0.1201,0.1221,8.7945,72.8143,8.7945,72.8143,3,0.1207
1685318400000,2023-05-29 00:00:00,ALPHA/USDT,0.1024,0.1024,0.1024,0.1024,0,0,0,0,0,0.1058
1685232000000,2023-05-28 00:00:00,ALPHA/USDT,0.1024,0.1024,0.1024,0.1024,0,0,0,0,0,0.1058
1685145600000,2023-05-27 00:00:00,ALPHA/USDT,0.1024,0.1024,0.1024,0.1024,0,0,0,0,0,0.1058
1685059200000,2023-05-26 00:00:00,ALPHA/USDT,0.1024,0.1024,0.1024,0.1024,0,0,0,0,0,0.1058
1684972800000,2023-05-25 00:00:00,ALPHA/USDT,0.1024,0.1024,0.1024,0.1024,0,0,0,0,0,0.1058
1684886400000,2023-05-24 00:00:00,ALPHA/USDT,0.1105,0.1106,0.1024,0.1024,28.3392,267.9756,18.4092,173.4942,4,0.1058
1684800000000,2023-05-23 00:00:00,ALPHA/USDT,0.0965,0.0965,0.0965,0.0965,0,0,0,0,0,0.0965
1684713600000,2023-05-22 00:00:00,ALPHA/USDT,0.0965,0.0965,0.0965,0.0965,12.7623,132.2528,0,0,1,0.0965
1684627200000,2023-05-21 00:00:00,ALPHA/USDT,0.0982,0.0982,0.0982,0.0982,0,0,0,0,0,0.0982
1684540800000,2023-05-20 00:00:00,ALPHA/USDT,0.0982,0.0982,0.0982,0.0982,1.7317,17.6352,0,0,1,0.0982
1684454400000,2023-05-19 00:00:00,ALPHA/USDT,0.1008,0.1008,0.1008,0.1008,5.0299,49.9,0,0,1,0.1008
1684368000000,2023-05-18 00:00:00,ALPHA/USDT,0.104,0.1054,0.0702,0.1019,1920.9912,20242.775,840.0182,8397.5957,27,0.0952
1684281600000,2023-05-17 00:00:00,ALPHA/USDT,0.1498,0.1498,0.0922,0.0963,46.577,467.1165,5.4439,36.3416,8,0.1019
1684195200000,2023-05-16 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.1007
1684108800000,2023-05-15 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.1007
1684022400000,2023-05-14 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.1007
1683936000000,2023-05-13 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.1007
1683849600000,2023-05-12 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.1007
1683763200000,2023-05-11 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,0,0,0,0,0,0.1007
1683676800000,2023-05-10 00:00:00,ALPHA/USDT,0.1007,0.1007,0.1007,0.1007,28.5937,283.9499,0,0,1,0.1007
1683590400000,2023-05-09 00:00:00,ALPHA/USDT,0.1001,0.1001,0.1001,0.1001,0,0,0,0,0,0.1157
1683504000000,2023-05-08 00:00:00,ALPHA/USDT,0.1159,0.1159,0.1001,0.1001,130.0003,1122.9269,129.0698,1113.6311,3,0.1157
1683417600000,2023-05-07 00:00:00,ALPHA/USDT,0.11,0.1107,0.107,0.1107,61.5523,566.6257,33.7217,315.1569,3,0.1086
1683331200000,2023-05-06 00:00:00,ALPHA/USDT,0.1171,0.1335,0.1171,0.1293,174.6838,1360.8652,136.6705,1055.2736,5,0.1284
1683244800000,2023-05-05 00:00:00,ALPHA/USDT,0.1544,0.1544,0.1544,0.1544,0,0,0,0,0,0.1532
1683158400000,2023-05-04 00:00:00,ALPHA/USDT,0.1544,0.1544,0.1544,0.1544,0,0,0,0,0,0.1532
1683072000000,2023-05-03 00:00:00,ALPHA/USDT,0.1544,0.1544,0.1544,0.1544,0,0,0,0,0,0.1532
1682985600000,2023-05-02 00:00:00,ALPHA/USDT,0.1544,0.1544,0.1544,0.1544,0,0,0,0,0,0.1532
1682899200000,2023-05-01 00:00:00,ALPHA/USDT,0.1544,0.1544,0.1544,0.1544,0,0,0,0,0,0.1532
1682812800000,2023-04-30 00:00:00,ALPHA/USDT,0.1475,0.1544,0.1475,0.1544,23.0169,150.2856,19.0169,123.167,3,0.1532
1682726400000,2023-04-29 00:00:00,ALPHA/USDT,0.135,0.2,0.135,0.1731,4617.1171,26574.9127,3481.7217,19697.692,49,0.1748
1682640000000,2023-04-28 00:00:00,ALPHA/USDT,0.1204,0.1212,0.1204,0.1212,8.7596,72.705,7.8609,65.2903,2,0.1204
1682553600000,2023-04-27 00:00:00,ALPHA/USDT,0.1035,0.1157,0.1035,0.114,76.6912,684.5319,3.8618,33.3779,4,0.1121
1682467200000,2023-04-26 00:00:00,ALPHA/USDT,0.1148,0.1148,0.1004,0.1004,96.3516,849.5444,80.1752,698.3904,4,0.1135
1682380800000,2023-04-25 00:00:00,ALPHA/USDT,0.1112,0.1112,0.1112,0.1112,79.9999,719.4244,79.9999,719.4244,1,0.1112
1682294400000,2023-04-24 00:00:00,ALPHA/USDT,0.1141,0.1141,0.1141,0.1141,0,0,0,0,0,0.113
1682208000000,2023-04-23 00:00:00,ALPHA/USDT,0.1141,0.1141,0.1141,0.1141,0,0,0,0,0,0.113
1682121600000,2023-04-22 00:00:00,ALPHA/USDT,0.113,0.1141,0.113,0.1141,43.0228,380.4749,43.0228,380.4749,2,0.113
1682035200000,2023-04-21 00:00:00,ALPHA/USDT,0.1172,0.1172,0.1172,0.1172,0,0,0,0,0,0.1189
1681948800000,2023-04-20 00:00:00,ALPHA/USDT,0.135,0.135,0.1172,0.1172,20.7407,174.5539,1.0029,7.4296,4,0.1189
1681862400000,2023-04-19 00:00:00,ALPHA/USDT,0.1287,0.1287,0.1287,0.1287,3.6729,28.5392,3.6729,28.5392,1,0.1287
1681776000000,2023-04-18 00:00:00,ALPHA/USDT,0.1191,0.1191,0.113,0.113,8.1623,70.6892,0,0,2,0.1155
1681689600000,2023-04-17 00:00:00,ALPHA/USDT,0.1331,0.1331,0.121,0.121,3.7519,29.53,1.9671,14.7798,2,0.1273
1681603200000,2023-04-16 00:00:00,ALPHA/USDT,0.1212,0.1212,0.1212,0.1212,24.4629,201.8397,0,0,2,0.1212
1681516800000,2023-04-15 00:00:00,ALPHA/USDT,0.1198,0.1346,0.1198,0.1346,131.6513,1090.0179,131.6513,1090.0179,4,0.1208
1681430400000,2023-04-14 00:00:00,ALPHA/USDT,0.1245,0.1245,0.1245,0.1245,0,0,0,0,0,0.1183
1681344000000,2023-04-13 00:00:00,ALPHA/USDT,0.1245,0.1245,0.1245,0.1245,0,0,0,0,0,0.1183
1681257600000,2023-04-12 00:00:00,ALPHA/USDT,0.1245,0.1245,0.1245,0.1245,0,0,0,0,0,0.1183
1681171200000,2023-04-11 00:00:00,ALPHA/USDT,0.1122,0.1245,0.1122,0.1245,4.4932,38.0637,2.252,18.0887,2,0.1183
1681084800000,2023-04-10 00:00:00,ALPHA/USDT,0.116,0.1177,0.116,0.1177,56.3229,485.086,56.3229,485.086,2,0.1161
1680998400000,2023-04-09 00:00:00,ALPHA/USDT,0.1144,0.1259,0.1144,0.1259,59.0685,513.638,59.0685,513.638,5,0.115
1680912000000,2023-04-08 00:00:00,ALPHA/USDT,0.1006,0.1149,0.1006,0.1114,205.4225,1849.2344,136.255,1223.1149,5,0.1111
1680825600000,2023-04-07 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0,0,0,0,0,0.099
1680739200000,2023-04-06 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0,0,0,0,0,0.099
1680652800000,2023-04-05 00:00:00,ALPHA/USDT,0.099,0.099,0.099,0.099,0.1737,1.7551,0,0,1,0.099
1680566400000,2023-04-04 00:00:00,ALPHA/USDT,0.1082,0.1082,0.1082,0.1082,0,0,0,0,0,0.1082
1680480000000,2023-04-03 00:00:00,ALPHA/USDT,0.1082,0.1082,0.1082,0.1082,2.9736,27.4826,0,0,2,0.1082
1680393600000,2023-04-02 00:00:00,ALPHA/USDT,0.1082,0.1082,0.1082,0.1082,0,0,0,0,0,0.1082
1680307200000,2023-04-01 00:00:00,ALPHA/USDT,0.1082,0.1082,0.1082,0.1082,0.9397,8.6857,0,0,1,0.1082
1680220800000,2023-03-31 00:00:00,ALPHA/USDT,0.1099,0.1099,0.1099,0.1099,2.6018,23.6751,2.6018,23.6751,1,0.1099
1680134400000,2023-03-30 00:00:00,ALPHA/USDT,0.1149,0.1149,0.0985,0.1099,42.6751,428.0463,3.2116,28.8274,4,0.0998
1680048000000,2023-03-29 00:00:00,ALPHA/USDT,0.1078,0.1078,0.1078,0.1078,0,0,0,0,0,0.1066
1679961600000,2023-03-28 00:00:00,ALPHA/USDT,0.1078,0.1078,0.1078,0.1078,0,0,0,0,0,0.1066
1679875200000,2023-03-27 00:00:00,ALPHA/USDT,0.1,0.1078,0.0982,0.1078,48.1979,452.2548,43.0503,400.019,4,0.1066
1679788800000,2023-03-26 00:00:00,ALPHA/USDT,0.1043,0.1048,0.1043,0.1048,7.8287,74.8804,0,0,2,0.1045
1679702400000,2023-03-25 00:00:00,ALPHA/USDT,0.1034,0.1034,0.1034,0.1034,0,0,0,0,0,0.1085
1679616000000,2023-03-24 00:00:00,ALPHA/USDT,0.111,0.111,0.1034,0.1034,6.1558,56.7825,4.1558,37.4402,2,0.1085
1679529600000,2023-03-23 00:00:00,ALPHA/USDT,0.1072,0.1072,0.1072,0.1072,31.5231,294.0591,0,0,1,0.1072
1679443200000,2023-03-22 00:00:00,ALPHA/USDT,0.1027,0.1032,0.1027,0.1032,50.5735,490.2351,0,0,2,0.1031
1679356800000,2023-03-21 00:00:00,ALPHA/USDT,0.1115,0.1115,0.1115,0.1115,0,0,0,0,0,0.1141
1679270400000,2023-03-20 00:00:00,ALPHA/USDT,0.1142,0.1142,0.1115,0.1115,49.3259,432.142,0,0,3,0.1141
1679184000000,2023-03-19 00:00:00,ALPHA/USDT,0.1138,0.1138,0.1138,0.1138,0,0,0,0,0,0.115
1679097600000,2023-03-18 00:00:00,ALPHA/USDT,0.1161,0.1161,0.1138,0.1138,137.4687,1195.2163,63.745,560.1496,3,0.115
1679011200000,2023-03-17 00:00:00,ALPHA/USDT,0.1084,0.1099,0.1084,0.1099,68.8939,635.0667,68.8939,635.0667,2,0.1084
1678924800000,2023-03-16 00:00:00,ALPHA/USDT,0.1044,0.1044,0.1044,0.1044,0,0,0,0,0,0.1003
1678838400000,2023-03-15 00:00:00,ALPHA/USDT,0.1018,0.1044,0.0976,0.1044,147.7752,1474.8104,0,0,4,0.1003
1678752000000,2023-03-14 00:00:00,ALPHA/USDT,0.115,0.115,0.115,0.115,1.0999,9.5652,1.0999,9.5652,1,0.115
1678665600000,2023-03-13 00:00:00,ALPHA/USDT,0.1004,0.1004,0.0992,0.0992,181.539,1827.6344,0,0,3,0.0993
1678579200000,2023-03-12 00:00:00,ALPHA/USDT,0.0922,0.105,0.0896,0.105,11.3082,116.9174,5.0999,48.827,5,0.0971
1678492800000,2023-03-11 00:00:00,ALPHA/USDT,0.085,0.085,0.0799,0.0799,3.0338,37.9175,0,0,3,0.08
1678406400000,2023-03-10 00:00:00,ALPHA/USDT,0.09,0.0953,0.09,0.0953,47.2118,496.0826,46.1118,483.8604,2,0.0951
1678320000000,2023-03-09 00:00:00,ALPHA/USDT,0.1081,0.11,0.096,0.1021,1133.3609,11326.1115,604.7498,6097.0107,18,0.1002
1678233600000,2023-03-08 00:00:00,ALPHA/USDT,0.1251,0.1251,0.085,0.085,74.4573,702.4744,0,0,13,0.1068
1678147200000,2023-03-07 00:00:00,ALPHA/USDT,0.1399,0.1399,0.1399,0.1399,9.6449,68.9418,9.6449,68.9418,2,0.1399
1678060800000,2023-03-06 00:00:00,ALPHA/USDT,0.12,0.12,0.12,0.12,0,0,0,0,0,0.1262
1677974400000,2023-03-05 00:00:00,ALPHA/USDT,0.12,0.12,0.12,0.12,0,0,0,0,0,0.1262
1677888000000,2023-03-04 00:00:00,ALPHA/USDT,0.12,0.12,0.12,0.12,0,0,0,0,0,0.1262
1677801600000,2023-03-03 00:00:00,ALPHA/USDT,0.13,0.1333,0.12,0.12,291.3443,2309.0589,136.4786,1058.5129,14,0.1262
1677715200000,2023-03-02 00:00:00,ALPHA/USDT,0.1378,0.1378,0.1378,0.1378,0,0,0,0,0,0.1479
1677628800000,2023-03-01 00:00:00,ALPHA/USDT,0.1357,0.1495,0.1357,0.1378,110.8447,749.6781,102.4127,687.541,3,0.1479
1677542400000,2023-02-28 00:00:00,ALPHA/USDT,0.1309,0.1309,0.1309,0.1309,47.2235,360.7608,45.9162,350.7733,2,0.1309
1677456000000,2023-02-27 00:00:00,ALPHA/USDT,0.1358,0.1358,0.1358,0.1358,29.359,216.1932,0,0,1,0.1358
1677369600000,2023-02-26 00:00:00,ALPHA/USDT,0.1536,0.1541,0.1369,0.1369,287.252,1962.5797,144.966,947.0777,8,0.1466
1677283200000,2023-02-25 00:00:00,ALPHA/USDT,0.1351,0.1351,0.1351,0.1351,0,0,0,0,0,0.1351
1677196800000,2023-02-24 00:00:00,ALPHA/USDT,0.1351,0.1351,0.1351,0.1351,4,29.6077,0,0,1,0.1351
1677110400000,2023-02-23 00:00:00,ALPHA/USDT,0.1582,0.175,0.1549,0.1549,31.7473,199.6357,11.6339,71.2185,7,0.1591
1677024000000,2023-02-22 00:00:00,ALPHA/USDT,0.1527,0.1527,0.1527,0.1527,0,0,0,0,0,0.1607
1676937600000,2023-02-21 00:00:00,ALPHA/USDT,0.1505,0.1725,0.1505,0.1527,136.3156,850.5436,78.8463,471.9891,13,0.1607
1676851200000,2023-02-20 00:00:00,ALPHA/USDT,0.1378,0.1495,0.1378,0.1454,194.1102,1368.3192,94.6334,684.1596,4,0.1419
1676764800000,2023-02-19 00:00:00,ALPHA/USDT,0.1405,0.175,0.1308,0.1308,494.7622,3622.1633,132.0737,927.6756,16,0.1369
